# Residuals   
# Time        	p             	Ux            	Uz            	k             	epsilon       
0             	N/A	N/A	N/A	N/A
175.75        	1.520156e-05	6.734111e-05	7.427664e-05	1.476109e-04	2.709964e-04
175.8         	1.570040e-05	6.731719e-05	7.425928e-05	1.475695e-04	2.709495e-04
175.85        	1.618031e-05	6.729876e-05	7.424368e-05	1.475282e-04	2.709024e-04
175.9         	1.536672e-05	6.727969e-05	7.422765e-05	1.474868e-04	2.708553e-04
175.95        	1.658586e-05	6.725150e-05	7.420885e-05	1.474455e-04	2.708083e-04
176           	1.689571e-05	6.723304e-05	7.419542e-05	1.474041e-04	2.707613e-04
176.05        	1.649829e-05	6.721436e-05	7.417832e-05	1.473628e-04	2.707142e-04
176.1         	1.655794e-05	6.719604e-05	7.416218e-05	1.473215e-04	2.706671e-04
176.15        	1.548673e-05	6.717120e-05	7.414276e-05	1.472803e-04	2.706201e-04
176.2         	1.566174e-05	6.715274e-05	7.413003e-05	1.472390e-04	2.705731e-04
176.25        	1.615898e-05	6.712951e-05	7.411137e-05	1.471978e-04	2.705260e-04
176.3         	1.542190e-05	6.711115e-05	7.409718e-05	1.471566e-04	2.704789e-04
176.35        	1.550700e-05	6.708809e-05	7.407837e-05	1.471154e-04	2.704318e-04
176.4         	1.517746e-05	6.706955e-05	7.406383e-05	1.470742e-04	2.703847e-04
176.45        	1.513532e-05	6.705126e-05	7.404704e-05	1.470330e-04	2.703376e-04
176.5         	1.518013e-05	6.702183e-05	7.402885e-05	1.469919e-04	2.702905e-04
176.55        	1.514258e-05	6.700342e-05	7.401436e-05	1.469507e-04	2.702434e-04
176.6         	1.488398e-05	6.698803e-05	7.399763e-05	1.469096e-04	2.701963e-04
176.65        	1.510172e-05	6.696967e-05	7.398309e-05	1.468685e-04	2.701492e-04
176.7         	1.503411e-05	6.693877e-05	7.396301e-05	1.468274e-04	2.701022e-04
176.75        	1.512418e-05	6.692051e-05	7.394990e-05	1.467864e-04	2.700551e-04
176.8         	1.492304e-05	6.690513e-05	7.393292e-05	1.467453e-04	2.700079e-04
176.85        	1.510020e-05	6.688693e-05	7.391675e-05	1.467043e-04	2.699609e-04
176.9         	1.533939e-05	6.685610e-05	7.389840e-05	1.466633e-04	2.699138e-04
176.95        	1.511190e-05	6.683793e-05	7.388388e-05	1.466223e-04	2.698666e-04
177           	1.513046e-05	6.681945e-05	7.386701e-05	1.465813e-04	2.698195e-04
177.05        	1.507085e-05	6.680163e-05	7.385048e-05	1.465404e-04	2.697725e-04
177.1         	1.501996e-05	6.677926e-05	7.383491e-05	1.464994e-04	2.697254e-04
177.15        	1.485175e-05	6.676108e-05	7.381850e-05	1.464585e-04	2.696782e-04
177.2         	1.493975e-05	6.673430e-05	7.380112e-05	1.464176e-04	2.696311e-04
177.25        	1.505184e-05	6.671612e-05	7.378637e-05	1.463767e-04	2.695839e-04
177.3         	1.501372e-05	6.669733e-05	7.376853e-05	1.463358e-04	2.695367e-04
177.35        	1.514141e-05	6.667534e-05	7.375377e-05	1.462949e-04	2.694896e-04
177.4         	1.510171e-05	6.665690e-05	7.373637e-05	1.462540e-04	2.694421e-04
177.45        	1.490465e-05	6.663249e-05	7.372024e-05	1.462132e-04	2.693951e-04
177.5         	1.504757e-05	6.661450e-05	7.370345e-05	1.461723e-04	2.693478e-04
177.55        	1.498476e-05	6.659597e-05	7.368774e-05	1.461315e-04	2.693005e-04
177.6         	1.497497e-05	6.657013e-05	7.367143e-05	1.460906e-04	2.692532e-04
177.65        	1.500945e-05	6.655203e-05	7.365634e-05	1.460498e-04	2.692061e-04
177.7         	1.493795e-05	6.653355e-05	7.363937e-05	1.460090e-04	2.691587e-04
177.75        	1.498924e-05	6.651047e-05	7.362189e-05	1.459682e-04	2.691114e-04
177.8         	1.483391e-05	6.649217e-05	7.360662e-05	1.459274e-04	2.690642e-04
177.85        	1.502982e-05	6.647412e-05	7.359188e-05	1.458867e-04	2.690168e-04
177.9         	1.512262e-05	6.644531e-05	7.357344e-05	1.458460e-04	2.689696e-04
177.95        	1.505267e-05	6.642738e-05	7.355843e-05	1.458053e-04	2.689221e-04
178           	1.606931e-05	6.640941e-05	7.354184e-05	1.457647e-04	2.688748e-04
178.05        	1.637771e-05	6.639092e-05	7.352682e-05	1.457240e-04	2.688274e-04
178.1         	1.509646e-05	6.636875e-05	7.350854e-05	1.456834e-04	2.687800e-04
178.15        	1.503509e-05	6.635072e-05	7.349443e-05	1.456428e-04	2.687327e-04
178.2         	1.620044e-05	6.632513e-05	7.347562e-05	1.456022e-04	2.686853e-04
178.25        	1.624170e-05	6.630711e-05	7.346280e-05	1.455616e-04	2.686380e-04
178.3         	1.487737e-05	6.628855e-05	7.344492e-05	1.455210e-04	2.685906e-04
178.35        	1.519403e-05	6.626543e-05	7.342838e-05	1.454804e-04	2.685433e-04
178.4         	1.497774e-05	6.624743e-05	7.341244e-05	1.454399e-04	2.684958e-04
178.45        	1.486168e-05	6.622472e-05	7.339588e-05	1.453993e-04	2.684485e-04
178.5         	1.487532e-05	6.620681e-05	7.338117e-05	1.453588e-04	2.684011e-04
178.55        	1.503664e-05	6.618828e-05	7.336437e-05	1.453182e-04	2.683537e-04
178.6         	1.499968e-05	6.616099e-05	7.334652e-05	1.452777e-04	2.683062e-04
178.65        	1.483304e-05	6.614291e-05	7.333324e-05	1.452372e-04	2.682587e-04
178.7         	1.472848e-05	6.612474e-05	7.331608e-05	1.451967e-04	2.682113e-04
178.75        	1.483335e-05	6.610696e-05	7.329976e-05	1.451563e-04	2.681638e-04
178.8         	1.491797e-05	6.608298e-05	7.328172e-05	1.451159e-04	2.681163e-04
178.85        	1.480783e-05	6.606484e-05	7.326769e-05	1.450755e-04	2.680690e-04
178.9         	1.489571e-05	6.604699e-05	7.325293e-05	1.450351e-04	2.680214e-04
178.95        	1.520319e-05	6.601863e-05	7.323368e-05	1.449948e-04	2.679738e-04
179           	1.489882e-05	6.600072e-05	7.321946e-05	1.449544e-04	2.679264e-04
179.05        	1.491773e-05	6.598294e-05	7.320390e-05	1.449141e-04	2.678789e-04
179.1         	1.494965e-05	6.596461e-05	7.318560e-05	1.448738e-04	2.678313e-04
179.15        	1.513776e-05	6.594681e-05	7.317246e-05	1.448335e-04	2.677838e-04
179.2         	1.525704e-05	6.591860e-05	7.315381e-05	1.447933e-04	2.677363e-04
179.25        	1.514108e-05	6.590045e-05	7.313903e-05	1.447530e-04	2.676888e-04
179.3         	1.524814e-05	6.588284e-05	7.312188e-05	1.447128e-04	2.676414e-04
179.35        	1.491503e-05	6.586498e-05	7.310786e-05	1.446727e-04	2.675938e-04
179.4         	1.538694e-05	6.583949e-05	7.308900e-05	1.446326e-04	2.675463e-04
179.45        	1.665430e-05	6.582173e-05	7.307570e-05	1.445927e-04	2.674987e-04
179.5         	1.682612e-05	6.580406e-05	7.305914e-05	1.445528e-04	2.674511e-04
179.55        	1.498383e-05	6.577894e-05	7.304104e-05	1.445130e-04	2.674036e-04
179.6         	1.494848e-05	6.576126e-05	7.302724e-05	1.444733e-04	2.673560e-04
179.65        	1.497015e-05	6.574358e-05	7.301141e-05	1.444336e-04	2.673084e-04
179.7         	1.491437e-05	6.571909e-05	7.299301e-05	1.443939e-04	2.672607e-04
179.75        	1.492064e-05	6.570141e-05	7.297939e-05	1.443542e-04	2.672133e-04
179.8         	1.503733e-05	6.568373e-05	7.296289e-05	1.443145e-04	2.671655e-04
179.85        	1.518302e-05	6.565837e-05	7.294555e-05	1.442749e-04	2.671179e-04
179.9         	1.520118e-05	6.564075e-05	7.293150e-05	1.442352e-04	2.670703e-04
179.95        	1.494728e-05	6.562322e-05	7.291402e-05	1.441955e-04	2.670225e-04
180           	1.475005e-05	6.559937e-05	7.289767e-05	1.441559e-04	2.669749e-04
180.05        	1.465832e-05	6.558182e-05	7.288327e-05	1.441163e-04	2.669272e-04
180.1         	1.474501e-05	6.556376e-05	7.286734e-05	1.440766e-04	2.668794e-04
180.15        	1.476248e-05	6.553772e-05	7.285057e-05	1.440370e-04	2.668317e-04
180.2         	1.469393e-05	6.552015e-05	7.283539e-05	1.439975e-04	2.667840e-04
180.25        	1.534157e-05	6.550228e-05	7.281849e-05	1.439579e-04	2.667362e-04
180.3         	1.550314e-05	6.548450e-05	7.280389e-05	1.439183e-04	2.666884e-04
180.35        	1.492468e-05	6.545827e-05	7.278536e-05	1.438788e-04	2.666405e-04
180.4         	1.481163e-05	6.544054e-05	7.277267e-05	1.438392e-04	2.665927e-04
180.45        	1.491987e-05	6.542283e-05	7.275553e-05	1.437997e-04	2.665449e-04
180.5         	1.497432e-05	6.540538e-05	7.273855e-05	1.437601e-04	2.664970e-04
180.55        	1.492290e-05	6.537770e-05	7.272276e-05	1.437206e-04	2.664491e-04
180.6         	1.482278e-05	6.536019e-05	7.270874e-05	1.436811e-04	2.664013e-04
180.65        	1.466307e-05	6.534250e-05	7.269160e-05	1.436416e-04	2.663533e-04
180.7         	1.477907e-05	6.532497e-05	7.267699e-05	1.436021e-04	2.663053e-04
180.75        	1.492364e-05	6.530074e-05	7.265820e-05	1.435626e-04	2.662575e-04
180.8         	1.494955e-05	6.528317e-05	7.264552e-05	1.435231e-04	2.662096e-04
180.85        	1.506821e-05	6.526524e-05	7.262900e-05	1.434836e-04	2.661616e-04
180.9         	1.495302e-05	6.523956e-05	7.261136e-05	1.434442e-04	2.661139e-04
180.95        	1.475973e-05	6.522199e-05	7.259827e-05	1.434048e-04	2.660660e-04
181           	1.486527e-05	6.520411e-05	7.258085e-05	1.433653e-04	2.660183e-04
181.05        	1.496693e-05	6.518375e-05	7.256430e-05	1.433259e-04	2.659706e-04
181.1         	1.520892e-05	6.516615e-05	7.255116e-05	1.432865e-04	2.659228e-04
181.15        	1.584459e-05	6.514134e-05	7.253348e-05	1.432471e-04	2.658751e-04
181.2         	1.581784e-05	6.512404e-05	7.251846e-05	1.432077e-04	2.658274e-04
181.25        	1.568527e-05	6.510667e-05	7.250291e-05	1.431683e-04	2.657795e-04
181.3         	1.467350e-05	6.508265e-05	7.248539e-05	1.431289e-04	2.657317e-04
181.35        	1.496122e-05	6.506532e-05	7.247018e-05	1.430896e-04	2.656819e-04
181.4         	1.506943e-05	6.504713e-05	7.245513e-05	1.430503e-04	2.656307e-04
181.45        	1.511280e-05	6.502353e-05	7.243794e-05	1.430109e-04	2.655775e-04
181.5         	1.572135e-05	6.500595e-05	7.242300e-05	1.429716e-04	2.655231e-04
181.55        	1.644876e-05	6.498856e-05	7.240921e-05	1.429323e-04	2.654683e-04
181.6         	1.560323e-05	6.496410e-05	7.239050e-05	1.428930e-04	2.654137e-04
181.65        	1.547385e-05	6.494677e-05	7.237761e-05	1.428537e-04	2.653591e-04
181.7         	1.683358e-05	6.492928e-05	7.236075e-05	1.428145e-04	2.653043e-04
181.75        	1.547358e-05	6.490572e-05	7.234389e-05	1.427753e-04	2.652496e-04
181.8         	1.464551e-05	6.488834e-05	7.232876e-05	1.427360e-04	2.651949e-04
181.85        	1.479512e-05	6.487027e-05	7.231203e-05	1.426968e-04	2.651401e-04
181.9         	1.484511e-05	6.484667e-05	7.229648e-05	1.426576e-04	2.650854e-04
181.95        	1.452992e-05	6.482928e-05	7.228223e-05	1.426185e-04	2.650306e-04
182           	1.467837e-05	6.481201e-05	7.226459e-05	1.425793e-04	2.649759e-04
182.05        	1.462947e-05	6.478765e-05	7.224872e-05	1.425401e-04	2.649212e-04
182.1         	1.464288e-05	6.477042e-05	7.223497e-05	1.425010e-04	2.648664e-04
182.15        	1.550555e-05	6.475317e-05	7.221934e-05	1.424618e-04	2.648117e-04
182.2         	1.574607e-05	6.472921e-05	7.220155e-05	1.424227e-04	2.647569e-04
182.25        	1.485978e-05	6.471201e-05	7.218824e-05	1.423836e-04	2.647021e-04
182.3         	1.465521e-05	6.469484e-05	7.217186e-05	1.423445e-04	2.646474e-04
182.35        	1.497421e-05	6.467034e-05	7.215476e-05	1.423054e-04	2.645927e-04
182.4         	1.504071e-05	6.465293e-05	7.214121e-05	1.422664e-04	2.645378e-04
182.45        	1.509565e-05	6.463532e-05	7.212435e-05	1.422273e-04	2.644832e-04
182.5         	1.527548e-05	6.461324e-05	7.211020e-05	1.421883e-04	2.644284e-04
182.55        	1.467913e-05	6.459619e-05	7.209279e-05	1.421492e-04	2.643737e-04
182.6         	1.454120e-05	6.457427e-05	7.207699e-05	1.421102e-04	2.643189e-04
182.65        	1.501972e-05	6.455715e-05	7.206344e-05	1.420712e-04	2.642642e-04
182.7         	1.523439e-05	6.453940e-05	7.204736e-05	1.420323e-04	2.642095e-04
182.75        	1.491335e-05	6.451304e-05	7.203031e-05	1.419933e-04	2.641547e-04
182.8         	1.515129e-05	6.449579e-05	7.201696e-05	1.419543e-04	2.640999e-04
182.85        	1.581539e-05	6.447889e-05	7.199863e-05	1.419154e-04	2.640452e-04
182.9         	1.551498e-05	6.446118e-05	7.198464e-05	1.418764e-04	2.639905e-04
182.95        	1.482777e-05	6.443892e-05	7.196859e-05	1.418375e-04	2.639357e-04
183           	1.474249e-05	6.442171e-05	7.195489e-05	1.417986e-04	2.638809e-04
183.05        	1.481541e-05	6.439909e-05	7.193674e-05	1.417597e-04	2.638262e-04
183.1         	1.470897e-05	6.438197e-05	7.192289e-05	1.417208e-04	2.637712e-04
183.15        	1.467683e-05	6.436452e-05	7.190702e-05	1.416819e-04	2.637166e-04
183.2         	1.492340e-05	6.433974e-05	7.188915e-05	1.416431e-04	2.636619e-04
183.25        	1.535507e-05	6.432262e-05	7.187651e-05	1.416042e-04	2.636070e-04
183.3         	1.558485e-05	6.430531e-05	7.185990e-05	1.415654e-04	2.635522e-04
183.35        	1.496163e-05	6.428823e-05	7.184554e-05	1.415266e-04	2.634975e-04
183.4         	1.497260e-05	6.426157e-05	7.182650e-05	1.414878e-04	2.634426e-04
183.45        	1.480491e-05	6.424447e-05	7.181440e-05	1.414490e-04	2.633878e-04
183.5         	1.482086e-05	6.422737e-05	7.179772e-05	1.414103e-04	2.633330e-04
183.55        	1.483541e-05	6.421036e-05	7.178287e-05	1.413715e-04	2.632782e-04
183.6         	1.536486e-05	6.418688e-05	7.176519e-05	1.413328e-04	2.632233e-04
183.65        	1.499327e-05	6.416986e-05	7.175212e-05	1.412941e-04	2.631685e-04
183.7         	1.538371e-05	6.415249e-05	7.173656e-05	1.412554e-04	2.631137e-04
183.75        	1.487087e-05	6.412725e-05	7.171817e-05	1.412167e-04	2.630589e-04
183.8         	1.602622e-05	6.411021e-05	7.170604e-05	1.411780e-04	2.630041e-04
183.85        	1.643692e-05	6.409308e-05	7.168939e-05	1.411394e-04	2.629493e-04
183.9         	1.496023e-05	6.407608e-05	7.167524e-05	1.411008e-04	2.628946e-04
183.95        	1.532715e-05	6.405109e-05	7.165660e-05	1.410621e-04	2.628396e-04
184           	1.483299e-05	6.403414e-05	7.164408e-05	1.410235e-04	2.627849e-04
184.05        	1.550759e-05	6.401711e-05	7.162786e-05	1.409849e-04	2.627301e-04
184.1         	1.569266e-05	6.400013e-05	7.161364e-05	1.409464e-04	2.626751e-04
184.15        	1.489408e-05	6.397218e-05	7.159475e-05	1.409078e-04	2.626205e-04
184.2         	1.511975e-05	6.395524e-05	7.158307e-05	1.408692e-04	2.625656e-04
184.25        	1.492002e-05	6.393826e-05	7.156665e-05	1.408307e-04	2.625109e-04
184.3         	1.505259e-05	6.392168e-05	7.155013e-05	1.407922e-04	2.624560e-04
184.35        	1.500460e-05	6.390454e-05	7.153534e-05	1.407537e-04	2.624013e-04
184.4         	1.585470e-05	6.387919e-05	7.152030e-05	1.407152e-04	2.623465e-04
184.45        	1.618059e-05	6.386233e-05	7.150685e-05	1.406767e-04	2.622917e-04
184.5         	1.449244e-05	6.384537e-05	7.148929e-05	1.406383e-04	2.622371e-04
184.55        	1.457219e-05	6.382243e-05	7.147337e-05	1.405999e-04	2.621823e-04
184.6         	1.444623e-05	6.380565e-05	7.145949e-05	1.405614e-04	2.621276e-04
184.65        	1.432913e-05	6.378885e-05	7.144373e-05	1.405231e-04	2.620729e-04
184.7         	1.450966e-05	6.376415e-05	7.142738e-05	1.404847e-04	2.620182e-04
184.75        	1.441900e-05	6.374742e-05	7.141349e-05	1.404463e-04	2.619635e-04
184.8         	1.452033e-05	6.373063e-05	7.139895e-05	1.404080e-04	2.619088e-04
184.85        	1.467985e-05	6.371317e-05	7.138259e-05	1.403696e-04	2.618543e-04
184.9         	1.474618e-05	6.368718e-05	7.136591e-05	1.403313e-04	2.617996e-04
184.95        	1.471786e-05	6.367025e-05	7.135355e-05	1.402929e-04	2.617449e-04
185           	1.483677e-05	6.365333e-05	7.133661e-05	1.402546e-04	2.616903e-04
185.05        	1.528301e-05	6.363658e-05	7.132253e-05	1.402164e-04	2.616357e-04
185.1         	1.491085e-05	6.361452e-05	7.130488e-05	1.401781e-04	2.615811e-04
185.15        	1.485073e-05	6.359752e-05	7.129136e-05	1.401398e-04	2.615265e-04
185.2         	1.491565e-05	6.358080e-05	7.127778e-05	1.401016e-04	2.614718e-04
185.25        	1.475411e-05	6.355333e-05	7.125929e-05	1.400633e-04	2.614173e-04
185.3         	1.505501e-05	6.353658e-05	7.124721e-05	1.400251e-04	2.613627e-04
185.35        	1.497954e-05	6.352332e-05	7.123006e-05	1.399869e-04	2.613081e-04
185.4         	1.513321e-05	6.350198e-05	7.121557e-05	1.399487e-04	2.612534e-04
185.45        	1.471100e-05	6.348453e-05	7.120159e-05	1.399105e-04	2.611987e-04
185.5         	1.458430e-05	6.346156e-05	7.118607e-05	1.398723e-04	2.611442e-04
185.55        	1.465863e-05	6.344497e-05	7.117059e-05	1.398341e-04	2.610896e-04
185.6         	1.486409e-05	6.342756e-05	7.115530e-05	1.397960e-04	2.610349e-04
185.65        	1.510754e-05	6.340576e-05	7.114075e-05	1.397578e-04	2.609803e-04
185.7         	1.466864e-05	6.338903e-05	7.112500e-05	1.397197e-04	2.609257e-04
185.75        	1.447691e-05	6.336863e-05	7.111074e-05	1.396815e-04	2.608710e-04
185.8         	1.457764e-05	6.335212e-05	7.109503e-05	1.396434e-04	2.608165e-04
185.85        	1.476734e-05	6.333046e-05	7.108087e-05	1.396053e-04	2.607618e-04
185.9         	1.478430e-05	6.331395e-05	7.106560e-05	1.395672e-04	2.607072e-04
185.95        	1.507044e-05	6.329687e-05	7.105023e-05	1.395292e-04	2.606527e-04
186           	1.479085e-05	6.327176e-05	7.103379e-05	1.394911e-04	2.605980e-04
186.05        	1.477275e-05	6.325500e-05	7.102175e-05	1.394530e-04	2.605435e-04
186.1         	1.482652e-05	6.323810e-05	7.100556e-05	1.394150e-04	2.604889e-04
186.15        	1.442111e-05	6.322163e-05	7.099026e-05	1.393770e-04	2.604343e-04
186.2         	1.464342e-05	6.319916e-05	7.097324e-05	1.393389e-04	2.603797e-04
186.25        	1.465902e-05	6.318257e-05	7.096137e-05	1.393009e-04	2.603251e-04
186.3         	1.474535e-05	6.316554e-05	7.094568e-05	1.392629e-04	2.602705e-04
186.35        	1.475241e-05	6.314053e-05	7.092847e-05	1.392249e-04	2.602160e-04
186.4         	1.468097e-05	6.312380e-05	7.091656e-05	1.391869e-04	2.601613e-04
186.45        	1.501066e-05	6.310689e-05	7.090024e-05	1.391490e-04	2.601068e-04
186.5         	1.477068e-05	6.309064e-05	7.088471e-05	1.391110e-04	2.600522e-04
186.55        	1.476388e-05	6.306817e-05	7.086957e-05	1.390731e-04	2.599977e-04
186.6         	1.467319e-05	6.305157e-05	7.085705e-05	1.390351e-04	2.599431e-04
186.65        	1.470891e-05	6.303458e-05	7.084058e-05	1.389972e-04	2.598886e-04
186.7         	1.591570e-05	6.300969e-05	7.082420e-05	1.389592e-04	2.598340e-04
186.75        	1.596581e-05	6.299306e-05	7.081182e-05	1.389214e-04	2.597794e-04
186.8         	1.480638e-05	6.297677e-05	7.079468e-05	1.388835e-04	2.597248e-04
186.85        	1.448856e-05	6.295953e-05	7.078057e-05	1.388456e-04	2.596703e-04
186.9         	1.448797e-05	6.293758e-05	7.076621e-05	1.388078e-04	2.596157e-04
186.95        	1.453598e-05	6.292129e-05	7.075075e-05	1.387700e-04	2.595612e-04
187           	1.426552e-05	6.290041e-05	7.073556e-05	1.387321e-04	2.595066e-04
187.05        	1.442270e-05	6.288397e-05	7.072220e-05	1.386943e-04	2.594519e-04
187.1         	1.460303e-05	6.286706e-05	7.070613e-05	1.386565e-04	2.593975e-04
187.15        	1.448669e-05	6.284198e-05	7.068952e-05	1.386188e-04	2.593428e-04
187.2         	1.440177e-05	6.282546e-05	7.067757e-05	1.385810e-04	2.592883e-04
187.25        	1.443468e-05	6.280887e-05	7.066070e-05	1.385433e-04	2.592337e-04
187.3         	1.443389e-05	6.279250e-05	7.064751e-05	1.385055e-04	2.591792e-04
187.35        	1.442648e-05	6.277084e-05	7.062971e-05	1.384678e-04	2.591247e-04
187.4         	1.426132e-05	6.275422e-05	7.061653e-05	1.384301e-04	2.590701e-04
187.45        	1.426246e-05	6.273791e-05	7.060286e-05	1.383925e-04	2.590156e-04
187.5         	1.431069e-05	6.271140e-05	7.058634e-05	1.383548e-04	2.589610e-04
187.55        	1.447579e-05	6.269506e-05	7.057307e-05	1.383172e-04	2.589067e-04
187.6         	1.437503e-05	6.268151e-05	7.055660e-05	1.382797e-04	2.588521e-04
187.65        	1.447949e-05	6.266513e-05	7.054347e-05	1.382422e-04	2.587977e-04
187.7         	1.462590e-05	6.263748e-05	7.052568e-05	1.382048e-04	2.587431e-04
187.75        	1.444853e-05	6.262120e-05	7.051325e-05	1.381674e-04	2.586887e-04
187.8         	1.466600e-05	6.260758e-05	7.049743e-05	1.381302e-04	2.586341e-04
187.85        	1.467764e-05	6.259133e-05	7.048363e-05	1.380931e-04	2.585797e-04
187.9         	1.417631e-05	6.256372e-05	7.046686e-05	1.380559e-04	2.585251e-04
187.95        	1.427690e-05	6.254745e-05	7.045354e-05	1.380188e-04	2.584707e-04
188           	1.445663e-05	6.253101e-05	7.043840e-05	1.379817e-04	2.584162e-04
188.05        	1.434244e-05	6.251492e-05	7.042234e-05	1.379446e-04	2.583617e-04
188.1         	1.427790e-05	6.249814e-05	7.040809e-05	1.379075e-04	2.583073e-04
188.15        	1.424033e-05	6.247381e-05	7.039251e-05	1.378704e-04	2.582529e-04
188.2         	1.440516e-05	6.245762e-05	7.037942e-05	1.378333e-04	2.581986e-04
188.25        	1.416226e-05	6.244083e-05	7.036350e-05	1.377962e-04	2.581443e-04
188.3         	1.459196e-05	6.242460e-05	7.035063e-05	1.377591e-04	2.580901e-04
188.35        	1.486737e-05	6.239829e-05	7.033212e-05	1.377221e-04	2.580358e-04
188.4         	1.432624e-05	6.238196e-05	7.031823e-05	1.376850e-04	2.579817e-04
188.45        	1.428080e-05	6.236576e-05	7.030546e-05	1.376480e-04	2.579275e-04
188.5         	1.439654e-05	6.234937e-05	7.028798e-05	1.376110e-04	2.578732e-04
188.55        	1.437048e-05	6.233315e-05	7.027593e-05	1.375739e-04	2.578191e-04
188.6         	1.433861e-05	6.230887e-05	7.025818e-05	1.375369e-04	2.577649e-04
188.65        	1.420249e-05	6.229244e-05	7.024470e-05	1.374999e-04	2.577108e-04
188.7         	1.418529e-05	6.227634e-05	7.023120e-05	1.374629e-04	2.576566e-04
188.75        	1.421165e-05	6.225501e-05	7.021435e-05	1.374260e-04	2.576026e-04
188.8         	1.431838e-05	6.223883e-05	7.020205e-05	1.373890e-04	2.575484e-04
188.85        	1.491347e-05	6.222232e-05	7.018631e-05	1.373520e-04	2.574943e-04
188.9         	1.493210e-05	6.219810e-05	7.016968e-05	1.373151e-04	2.574401e-04
188.95        	1.432502e-05	6.218189e-05	7.015765e-05	1.372782e-04	2.573861e-04
189           	1.452964e-05	6.216564e-05	7.014153e-05	1.372413e-04	2.573320e-04
189.05        	1.473995e-05	6.214940e-05	7.012644e-05	1.372044e-04	2.572779e-04
189.1         	1.452838e-05	6.212698e-05	7.011100e-05	1.371675e-04	2.572239e-04
189.15        	1.456448e-05	6.211090e-05	7.009829e-05	1.371307e-04	2.571698e-04
189.2         	1.464763e-05	6.209447e-05	7.008256e-05	1.370938e-04	2.571156e-04
189.25        	1.440068e-05	6.207139e-05	7.006787e-05	1.370569e-04	2.570618e-04
189.3         	1.424888e-05	6.205515e-05	7.005341e-05	1.370201e-04	2.570076e-04
189.35        	1.530261e-05	6.203915e-05	7.003959e-05	1.369833e-04	2.569536e-04
189.4         	1.503904e-05	6.201866e-05	7.002355e-05	1.369465e-04	2.568996e-04
189.45        	1.410189e-05	6.200270e-05	7.000917e-05	1.369097e-04	2.568456e-04
189.5         	1.418697e-05	6.198203e-05	6.999318e-05	1.368729e-04	2.567914e-04
189.55        	1.427257e-05	6.196597e-05	6.998086e-05	1.368361e-04	2.567376e-04
189.6         	1.438950e-05	6.194609e-05	6.996338e-05	1.367993e-04	2.566835e-04
189.65        	1.503878e-05	6.193007e-05	6.995135e-05	1.367625e-04	2.566295e-04
189.7         	1.528523e-05	6.190957e-05	6.993473e-05	1.367257e-04	2.565756e-04
189.75        	1.480134e-05	6.189353e-05	6.992235e-05	1.366890e-04	2.565216e-04
189.8         	1.447850e-05	6.187380e-05	6.990572e-05	1.366523e-04	2.564676e-04
189.85        	1.598320e-05	6.185781e-05	6.989288e-05	1.366155e-04	2.564138e-04
189.9         	1.517338e-05	6.183719e-05	6.987547e-05	1.365788e-04	2.563597e-04
189.95        	1.486304e-05	6.182117e-05	6.986290e-05	1.365421e-04	2.563059e-04
190           	1.494146e-05	6.180427e-05	6.984698e-05	1.365054e-04	2.562519e-04
190.05        	1.512100e-05	6.178166e-05	6.983090e-05	1.364687e-04	2.561979e-04
190.1         	1.492398e-05	6.176573e-05	6.981886e-05	1.364321e-04	2.561441e-04
190.15        	1.508411e-05	6.174935e-05	6.980322e-05	1.363954e-04	2.560901e-04
190.2         	1.460058e-05	6.172986e-05	6.978748e-05	1.363587e-04	2.560361e-04
190.25        	1.426700e-05	6.171379e-05	6.977542e-05	1.363221e-04	2.559822e-04
190.3         	1.551696e-05	6.169323e-05	6.975929e-05	1.362855e-04	2.559282e-04
190.35        	1.561061e-05	6.167677e-05	6.974411e-05	1.362489e-04	2.558742e-04
190.4         	1.430670e-05	6.166084e-05	6.973224e-05	1.362123e-04	2.558205e-04
190.45        	1.424061e-05	6.163701e-05	6.971412e-05	1.361757e-04	2.557665e-04
190.5         	1.414674e-05	6.162075e-05	6.970104e-05	1.361391e-04	2.557127e-04
190.55        	1.422216e-05	6.160499e-05	6.968643e-05	1.361025e-04	2.556588e-04
190.6         	1.445749e-05	6.158909e-05	6.967329e-05	1.360660e-04	2.556050e-04
190.65        	1.421114e-05	6.156689e-05	6.965680e-05	1.360295e-04	2.555510e-04
190.7         	1.407408e-05	6.155113e-05	6.964302e-05	1.359930e-04	2.554972e-04
190.75        	1.413169e-05	6.153526e-05	6.962966e-05	1.359566e-04	2.554433e-04
190.8         	1.423371e-05	6.151188e-05	6.961193e-05	1.359201e-04	2.553895e-04
190.85        	1.425955e-05	6.149606e-05	6.960038e-05	1.358837e-04	2.553356e-04
190.9         	1.423589e-05	6.148034e-05	6.958498e-05	1.358472e-04	2.552817e-04
190.95        	1.422366e-05	6.146401e-05	6.957024e-05	1.358108e-04	2.552279e-04
191           	1.442270e-05	6.144010e-05	6.955589e-05	1.357744e-04	2.551740e-04
191.05        	1.435161e-05	6.142427e-05	6.954278e-05	1.357379e-04	2.551201e-04
191.1         	1.430798e-05	6.140827e-05	6.952593e-05	1.357015e-04	2.550663e-04
191.15        	1.425505e-05	6.139211e-05	6.951341e-05	1.356652e-04	2.550124e-04
191.2         	1.477041e-05	6.137006e-05	6.949648e-05	1.356288e-04	2.549586e-04
