# Residuals   
# Time        	p             	Ux            	Uz            	k             	epsilon       
176.3         	1.050456e-02	1.245326e-03	9.110696e-03	5.477111e-04	8.813451e-04
176.35        	1.051303e-02	1.245412e-03	9.110800e-03	5.469496e-04	8.806572e-04
176.4         	1.054908e-02	1.245248e-03	9.110334e-03	5.461366e-04	8.799678e-04
176.45        	1.042870e-02	1.245128e-03	9.110362e-03	5.453367e-04	8.792116e-04
176.5         	1.024171e-02	1.244992e-03	9.110862e-03	5.445270e-04	8.783384e-04
176.55        	1.057210e-02	1.244791e-03	9.112335e-03	5.436856e-04	8.774370e-04
176.6         	1.047561e-02	1.244687e-03	9.114014e-03	5.428639e-04	8.765788e-04
176.65        	1.051055e-02	1.244734e-03	9.115091e-03	5.420297e-04	8.757140e-04
176.7         	1.044945e-02	1.244906e-03	9.115770e-03	5.412186e-04	8.747744e-04
176.75        	1.049568e-02	1.244767e-03	9.115106e-03	5.404157e-04	8.737404e-04
176.8         	1.034576e-02	1.244481e-03	9.114694e-03	5.395773e-04	8.726581e-04
176.85        	1.025033e-02	1.244461e-03	9.114905e-03	5.387256e-04	8.716315e-04
176.9         	1.035202e-02	1.244211e-03	9.115224e-03	5.378807e-04	8.706716e-04
176.95        	1.047715e-02	1.244196e-03	9.116228e-03	5.370329e-04	8.697111e-04
177           	1.023950e-02	1.244050e-03	9.117865e-03	5.361706e-04	8.686225e-04
177.05        	1.027494e-02	1.244103e-03	9.118767e-03	5.353244e-04	8.673283e-04
177.1         	1.039265e-02	1.244137e-03	9.119544e-03	5.344811e-04	8.660936e-04
177.15        	1.046282e-02	1.244088e-03	9.119266e-03	5.336205e-04	8.647792e-04
177.2         	1.050521e-02	1.244224e-03	9.118795e-03	5.327500e-04	8.635880e-04
177.25        	1.053271e-02	1.243996e-03	9.118668e-03	5.318778e-04	8.624593e-04
177.3         	1.051763e-02	1.243820e-03	9.118816e-03	5.310229e-04	8.612002e-04
177.35        	1.051952e-02	1.243749e-03	9.119924e-03	5.301542e-04	8.599109e-04
177.4         	1.046265e-02	1.243642e-03	9.121566e-03	5.292455e-04	8.584086e-04
177.45        	1.024513e-02	1.243712e-03	9.122860e-03	5.283828e-04	8.569335e-04
177.5         	1.032916e-02	1.243947e-03	9.123865e-03	5.275268e-04	8.556239e-04
177.55        	1.047259e-02	1.244175e-03	9.124108e-03	5.266496e-04	8.541927e-04
177.6         	1.034757e-02	1.244145e-03	9.124140e-03	5.257612e-04	8.527920e-04
177.65        	1.037945e-02	1.244038e-03	9.124545e-03	5.248514e-04	8.511333e-04
177.7         	1.046937e-02	1.243958e-03	9.124582e-03	5.239785e-04	8.496087e-04
177.75        	1.047863e-02	1.243890e-03	9.125055e-03	5.231102e-04	8.482268e-04
177.8         	1.043265e-02	1.244016e-03	9.126769e-03	5.221936e-04	8.467030e-04
177.85        	1.028678e-02	1.244028e-03	9.128468e-03	5.213326e-04	8.451001e-04
177.9         	1.045908e-02	1.244297e-03	9.129923e-03	5.204602e-04	8.433248e-04
177.95        	1.050220e-02	1.244559e-03	9.131124e-03	5.195897e-04	8.417525e-04
178           	1.040304e-02	1.244764e-03	9.131678e-03	5.187301e-04	8.403505e-04
178.05        	1.049647e-02	1.244839e-03	9.132223e-03	5.178406e-04	8.388403e-04
178.1         	1.034852e-02	1.244626e-03	9.132385e-03	5.169576e-04	8.372696e-04
178.15        	1.046876e-02	1.244870e-03	9.133313e-03	5.160938e-04	8.355402e-04
178.2         	1.048861e-02	1.244938e-03	9.135489e-03	5.152073e-04	8.339486e-04
178.25        	1.038599e-02	1.245372e-03	9.137908e-03	5.143556e-04	8.324327e-04
178.3         	1.052292e-02	1.245793e-03	9.139998e-03	5.135063e-04	8.309303e-04
178.35        	1.034409e-02	1.246192e-03	9.141636e-03	5.126181e-04	8.293938e-04
178.4         	1.027434e-02	1.246621e-03	9.143050e-03	5.117467e-04	8.278099e-04
178.45        	1.027278e-02	1.247147e-03	9.144337e-03	5.108943e-04	8.262524e-04
178.5         	1.030299e-02	1.247574e-03	9.145662e-03	5.100739e-04	8.247136e-04
178.55        	1.038255e-02	1.247983e-03	9.147203e-03	5.092291e-04	8.231743e-04
178.6         	1.039544e-02	1.248276e-03	9.149069e-03	5.083226e-04	8.214642e-04
178.65        	1.059399e-02	1.248900e-03	9.151422e-03	5.074501e-04	8.198671e-04
178.7         	1.075796e-02	1.249462e-03	9.153619e-03	5.066514e-04	8.185000e-04
178.75        	1.034837e-02	1.250249e-03	9.155824e-03	5.058072e-04	8.172736e-04
178.8         	1.020755e-02	1.251162e-03	9.157875e-03	5.049552e-04	8.159555e-04
178.85        	1.017816e-02	1.251875e-03	9.159790e-03	5.041120e-04	8.144498e-04
178.9         	1.034092e-02	1.252343e-03	9.161025e-03	5.033137e-04	8.130027e-04
178.95        	1.059844e-02	1.253008e-03	9.162579e-03	5.025143e-04	8.117664e-04
179           	1.064240e-02	1.253504e-03	9.164014e-03	5.016619e-04	8.105629e-04
179.05        	1.057992e-02	1.254183e-03	9.166076e-03	5.008035e-04	8.092911e-04
179.1         	1.067043e-02	1.254850e-03	9.168107e-03	4.999733e-04	8.079579e-04
179.15        	1.047981e-02	1.255766e-03	9.170674e-03	4.991505e-04	8.067962e-04
179.2         	1.031795e-02	1.256883e-03	9.173070e-03	4.983609e-04	8.059398e-04
179.25        	1.031262e-02	1.257748e-03	9.175198e-03	4.975854e-04	8.051429e-04
179.3         	1.031707e-02	1.258423e-03	9.176490e-03	4.968009e-04	8.040019e-04
179.35        	1.045229e-02	1.259015e-03	9.177406e-03	4.959822e-04	8.026339e-04
179.4         	1.066081e-02	1.259545e-03	9.178470e-03	4.951487e-04	8.014473e-04
179.45        	1.060180e-02	1.260403e-03	9.180506e-03	4.943433e-04	8.007222e-04
179.5         	1.060522e-02	1.261186e-03	9.182689e-03	4.935518e-04	8.001233e-04
179.55        	1.055538e-02	1.262083e-03	9.185400e-03	4.927677e-04	7.992698e-04
179.6         	1.039705e-02	1.263049e-03	9.187859e-03	4.919893e-04	7.982526e-04
179.65        	1.030027e-02	1.263916e-03	9.189901e-03	4.912187e-04	7.973723e-04
179.7         	1.034105e-02	1.264616e-03	9.191106e-03	4.904705e-04	7.967183e-04
179.75        	1.040673e-02	1.265355e-03	9.192226e-03	4.897167e-04	7.961795e-04
179.8         	1.063381e-02	1.266024e-03	9.193104e-03	4.889326e-04	7.954421e-04
179.85        	1.083537e-02	1.266649e-03	9.194820e-03	4.881707e-04	7.945715e-04
179.9         	1.066236e-02	1.267356e-03	9.196603e-03	4.874078e-04	7.938354e-04
179.95        	1.069600e-02	1.268212e-03	9.198831e-03	4.866430e-04	7.932673e-04
180           	1.051190e-02	1.268987e-03	9.201582e-03	4.858956e-04	7.928219e-04
180.05        	1.029520e-02	1.270064e-03	9.204374e-03	4.851582e-04	7.923089e-04
180.1         	1.022951e-02	1.270752e-03	9.205976e-03	4.844233e-04	7.917237e-04
180.15        	1.035003e-02	1.271465e-03	9.206880e-03	4.836867e-04	7.910907e-04
180.2         	1.029258e-02	1.272164e-03	9.207244e-03	4.829392e-04	7.905729e-04
180.25        	1.055158e-02	1.272612e-03	9.208322e-03	4.821836e-04	7.901501e-04
180.3         	1.078739e-02	1.273246e-03	9.209992e-03	4.814170e-04	7.897349e-04
180.35        	1.087481e-02	1.273895e-03	9.212348e-03	4.807224e-04	7.893496e-04
180.4         	1.094945e-02	1.274712e-03	9.214984e-03	4.800024e-04	7.888707e-04
180.45        	1.064405e-02	1.275394e-03	9.217428e-03	4.792610e-04	7.883693e-04
180.5         	1.038347e-02	1.276211e-03	9.218833e-03	4.785110e-04	7.879104e-04
180.55        	1.042882e-02	1.276956e-03	9.219515e-03	4.778021e-04	7.875897e-04
180.6         	1.029059e-02	1.277416e-03	9.220088e-03	4.770824e-04	7.873554e-04
180.65        	1.056884e-02	1.277875e-03	9.221666e-03	4.763406e-04	7.869481e-04
180.7         	1.062438e-02	1.278329e-03	9.222855e-03	4.755943e-04	7.864092e-04
180.75        	1.056646e-02	1.279007e-03	9.224512e-03	4.748927e-04	7.859665e-04
180.8         	1.055505e-02	1.279594e-03	9.226344e-03	4.742245e-04	7.857512e-04
180.85        	1.069721e-02	1.280117e-03	9.228831e-03	4.734948e-04	7.856471e-04
180.9         	1.051027e-02	1.280535e-03	9.230608e-03	4.727447e-04	7.852973e-04
180.95        	1.061752e-02	1.281124e-03	9.231607e-03	4.720213e-04	7.848529e-04
181           	1.055096e-02	1.281634e-03	9.232068e-03	4.712965e-04	7.845562e-04
181.05        	1.023472e-02	1.282112e-03	9.232857e-03	4.706092e-04	7.843162e-04
181.1         	1.051337e-02	1.282423e-03	9.233648e-03	4.699255e-04	7.840277e-04
181.15        	1.079697e-02	1.282776e-03	9.235230e-03	4.692299e-04	7.835873e-04
181.2         	1.073358e-02	1.283183e-03	9.236979e-03	4.685127e-04	7.833336e-04
181.25        	1.084819e-02	1.283466e-03	9.239120e-03	4.677750e-04	7.831036e-04
181.3         	1.080962e-02	1.284015e-03	9.240819e-03	4.670362e-04	7.828959e-04
181.35        	1.045066e-02	1.284208e-03	9.241378e-03	4.663409e-04	7.827551e-04
181.4         	1.041376e-02	1.284549e-03	9.241845e-03	4.656378e-04	7.826214e-04
181.45        	1.048517e-02	1.284651e-03	9.242705e-03	4.649045e-04	7.822513e-04
181.5         	1.061046e-02	1.284898e-03	9.243489e-03	4.641943e-04	7.816858e-04
181.55        	1.086423e-02	1.285233e-03	9.244480e-03	4.634789e-04	7.813279e-04
181.6         	1.051110e-02	1.285594e-03	9.245772e-03	4.627912e-04	7.812019e-04
181.65        	1.074040e-02	1.285668e-03	9.247470e-03	4.620705e-04	7.810735e-04
181.7         	1.073511e-02	1.285889e-03	9.249375e-03	4.613264e-04	7.807933e-04
181.75        	1.057062e-02	1.286069e-03	9.250512e-03	4.606375e-04	7.804826e-04
181.8         	1.071008e-02	1.286100e-03	9.250941e-03	4.599214e-04	7.801909e-04
181.85        	1.045984e-02	1.286227e-03	9.251589e-03	4.592215e-04	7.799490e-04
181.9         	1.023098e-02	1.286228e-03	9.251904e-03	4.584994e-04	7.796506e-04
181.95        	1.034265e-02	1.286462e-03	9.252913e-03	4.577722e-04	7.791370e-04
182           	1.053409e-02	1.286466e-03	9.254636e-03	4.570344e-04	7.786326e-04
182.05        	1.049986e-02	1.286530e-03	9.256256e-03	4.562977e-04	7.782772e-04
182.1         	1.059130e-02	1.286753e-03	9.257650e-03	4.556134e-04	7.779585e-04
182.15        	1.069029e-02	1.286802e-03	9.258472e-03	4.549094e-04	7.777124e-04
182.2         	1.050655e-02	1.286671e-03	9.258909e-03	4.541886e-04	7.772833e-04
182.25        	1.044531e-02	1.286674e-03	9.259858e-03	4.534273e-04	7.767835e-04
182.3         	1.046632e-02	1.286531e-03	9.260136e-03	4.526599e-04	7.761784e-04
182.35        	1.055977e-02	1.286685e-03	9.260533e-03	4.519548e-04	7.757051e-04
182.4         	1.042964e-02	1.286563e-03	9.261405e-03	4.512318e-04	7.753282e-04
182.45        	1.039913e-02	1.286543e-03	9.262839e-03	4.504983e-04	7.747934e-04
182.5         	1.066943e-02	1.286531e-03	9.264357e-03	4.497368e-04	7.741765e-04
182.55        	1.087275e-02	1.286450e-03	9.265287e-03	4.489926e-04	7.735541e-04
182.6         	1.083287e-02	1.286318e-03	9.265551e-03	4.482685e-04	7.731730e-04
182.65        	1.070171e-02	1.286466e-03	9.265608e-03	4.475564e-04	7.726649e-04
182.7         	1.071696e-02	1.285989e-03	9.265629e-03	4.467930e-04	7.719023e-04
182.75        	1.057535e-02	1.285853e-03	9.265830e-03	4.460183e-04	7.710398e-04
182.8         	1.032299e-02	1.285808e-03	9.266855e-03	4.452464e-04	7.703982e-04
182.85        	1.051512e-02	1.285507e-03	9.267770e-03	4.445061e-04	7.698993e-04
182.9         	1.041316e-02	1.285423e-03	9.268834e-03	4.437669e-04	7.692694e-04
182.95        	1.051274e-02	1.285406e-03	9.269264e-03	4.430054e-04	7.683281e-04
183           	1.070297e-02	1.285315e-03	9.269532e-03	4.422301e-04	7.672963e-04
183.05        	1.080066e-02	1.285022e-03	9.269286e-03	4.414312e-04	7.663662e-04
183.1         	1.063905e-02	1.284672e-03	9.269757e-03	4.406407e-04	7.657552e-04
183.15        	1.050150e-02	1.284476e-03	9.269516e-03	4.398983e-04	7.651541e-04
183.2         	1.063090e-02	1.284216e-03	9.270049e-03	4.391426e-04	7.641660e-04
183.25        	1.057154e-02	1.283775e-03	9.271155e-03	4.383578e-04	7.630045e-04
183.3         	1.056789e-02	1.283521e-03	9.272135e-03	4.375654e-04	7.619062e-04
183.35        	1.084221e-02	1.283455e-03	9.272623e-03	4.367492e-04	7.611273e-04
183.4         	1.073561e-02	1.283341e-03	9.272569e-03	4.359908e-04	7.602938e-04
183.45        	1.061582e-02	1.283074e-03	9.271918e-03	4.352167e-04	7.591412e-04
183.5         	1.080410e-02	1.282664e-03	9.272270e-03	4.344110e-04	7.579330e-04
183.55        	1.071223e-02	1.282288e-03	9.272227e-03	4.336018e-04	7.568449e-04
183.6         	1.057437e-02	1.282156e-03	9.272200e-03	4.327708e-04	7.558936e-04
183.65        	1.065450e-02	1.281892e-03	9.272661e-03	4.319839e-04	7.548102e-04
183.7         	1.061440e-02	1.281715e-03	9.273709e-03	4.312150e-04	7.534583e-04
183.75        	1.056679e-02	1.281666e-03	9.274671e-03	4.304224e-04	7.521582e-04
183.8         	1.061891e-02	1.281558e-03	9.274765e-03	4.296367e-04	7.508650e-04
183.85        	1.086864e-02	1.281460e-03	9.274096e-03	4.288017e-04	7.497387e-04
183.9         	1.067492e-02	1.281216e-03	9.274332e-03	4.279655e-04	7.485273e-04
183.95        	1.069779e-02	1.280981e-03	9.274146e-03	4.271512e-04	7.471635e-04
184           	1.067795e-02	1.280688e-03	9.273834e-03	4.263649e-04	7.458056e-04
184.05        	1.060479e-02	1.280499e-03	9.274658e-03	4.255869e-04	7.443088e-04
184.1         	1.056877e-02	1.280255e-03	9.276013e-03	4.247785e-04	7.429450e-04
184.15        	1.066465e-02	1.280395e-03	9.277028e-03	4.239551e-04	7.416174e-04
184.2         	1.049076e-02	1.280466e-03	9.277365e-03	4.231344e-04	7.402042e-04
184.25        	1.054596e-02	1.280535e-03	9.277396e-03	4.223352e-04	7.387757e-04
184.3         	1.084517e-02	1.280319e-03	9.277778e-03	4.215236e-04	7.371893e-04
184.35        	1.093919e-02	1.280027e-03	9.277953e-03	4.207364e-04	7.357517e-04
184.4         	1.082038e-02	1.279898e-03	9.277548e-03	4.199330e-04	7.343361e-04
184.45        	1.076185e-02	1.279741e-03	9.277928e-03	4.191019e-04	7.328137e-04
184.5         	1.052271e-02	1.279620e-03	9.279498e-03	4.182934e-04	7.312231e-04
184.55        	1.045248e-02	1.279859e-03	9.281402e-03	4.175281e-04	7.296514e-04
184.6         	1.036188e-02	1.280019e-03	9.282501e-03	4.167667e-04	7.282558e-04
184.65        	1.073254e-02	1.280198e-03	9.282738e-03	4.159819e-04	7.268655e-04
184.7         	1.082677e-02	1.280171e-03	9.283321e-03	4.151551e-04	7.253416e-04
184.75        	1.071686e-02	1.280008e-03	9.283807e-03	4.143660e-04	7.236645e-04
184.8         	1.084241e-02	1.279853e-03	9.283904e-03	4.136054e-04	7.220826e-04
184.85        	1.085077e-02	1.279920e-03	9.285117e-03	4.128415e-04	7.206742e-04
184.9         	1.073019e-02	1.280349e-03	9.287002e-03	4.120843e-04	7.193762e-04
184.95        	1.083712e-02	1.280803e-03	9.289487e-03	4.112892e-04	7.179690e-04
185           	1.050530e-02	1.281266e-03	9.291021e-03	4.105254e-04	7.165053e-04
185.05        	1.066745e-02	1.281674e-03	9.291972e-03	4.097844e-04	7.150964e-04
185.1         	1.068184e-02	1.281928e-03	9.293085e-03	4.090467e-04	7.138439e-04
185.15        	1.079698e-02	1.282375e-03	9.294379e-03	4.082969e-04	7.126349e-04
185.2         	1.075848e-02	1.282797e-03	9.295323e-03	4.075212e-04	7.112377e-04
185.25        	1.078574e-02	1.283328e-03	9.296797e-03	4.067678e-04	7.098679e-04
185.3         	1.077204e-02	1.283845e-03	9.298665e-03	4.060638e-04	7.086305e-04
185.35        	1.088713e-02	1.284463e-03	9.301404e-03	4.053437e-04	7.075632e-04
185.4         	1.075907e-02	1.285235e-03	9.303100e-03	4.046073e-04	7.066106e-04
185.45        	1.079503e-02	1.285893e-03	9.304237e-03	4.038912e-04	7.054194e-04
185.5         	1.047590e-02	1.286616e-03	9.305431e-03	4.031589e-04	7.042414e-04
185.55        	1.063914e-02	1.287222e-03	9.306789e-03	4.024708e-04	7.031634e-04
185.6         	1.081592e-02	1.287895e-03	9.308309e-03	4.017700e-04	7.021897e-04
185.65        	1.090985e-02	1.288429e-03	9.309738e-03	4.010584e-04	7.014125e-04
185.7         	1.079219e-02	1.289044e-03	9.311130e-03	4.003629e-04	7.004840e-04
185.75        	1.069796e-02	1.289751e-03	9.313222e-03	3.996710e-04	6.995380e-04
185.8         	1.053225e-02	1.290546e-03	9.314522e-03	3.989809e-04	6.987295e-04
185.85        	1.060633e-02	1.291538e-03	9.315789e-03	3.983048e-04	6.979420e-04
185.9         	1.048689e-02	1.292398e-03	9.317397e-03	3.976414e-04	6.973726e-04
185.95        	1.058611e-02	1.293309e-03	9.319122e-03	3.970028e-04	6.966197e-04
186           	1.075023e-02	1.293787e-03	9.320270e-03	3.963520e-04	6.958196e-04
186.05        	1.100090e-02	1.294303e-03	9.321214e-03	3.956825e-04	6.950299e-04
186.1         	1.092800e-02	1.294829e-03	9.322023e-03	3.950293e-04	6.943969e-04
186.15        	1.080298e-02	1.295882e-03	9.324006e-03	3.943941e-04	6.939621e-04
186.2         	1.057595e-02	1.296778e-03	9.325669e-03	3.937606e-04	6.934445e-04
186.25        	1.051030e-02	1.297651e-03	9.327026e-03	3.931425e-04	6.929073e-04
186.3         	1.059034e-02	1.298342e-03	9.328469e-03	3.924999e-04	6.924596e-04
186.35        	1.049228e-02	1.299123e-03	9.330287e-03	3.918574e-04	6.918666e-04
186.4         	1.061673e-02	1.299850e-03	9.331487e-03	3.912329e-04	6.913720e-04
186.45        	1.089928e-02	1.300550e-03	9.332480e-03	3.906403e-04	6.910492e-04
186.5         	1.074581e-02	1.300972e-03	9.333266e-03	3.900544e-04	6.907211e-04
186.55        	1.095101e-02	1.301774e-03	9.334387e-03	3.894266e-04	6.903879e-04
186.6         	1.092544e-02	1.302433e-03	9.335232e-03	3.887976e-04	6.899205e-04
186.65        	1.083053e-02	1.303239e-03	9.336614e-03	3.881905e-04	6.895466e-04
186.7         	1.096577e-02	1.303985e-03	9.338391e-03	3.876045e-04	6.894435e-04
186.75        	1.078339e-02	1.304915e-03	9.340916e-03	3.870038e-04	6.892248e-04
186.8         	1.057505e-02	1.305667e-03	9.342472e-03	3.864011e-04	6.889210e-04
186.85        	1.062688e-02	1.306158e-03	9.343116e-03	3.858191e-04	6.884988e-04
186.9         	1.072332e-02	1.306560e-03	9.343276e-03	3.852302e-04	6.881475e-04
186.95        	1.068335e-02	1.307127e-03	9.343686e-03	3.846778e-04	6.881477e-04
187           	1.074883e-02	1.307885e-03	9.344245e-03	3.841146e-04	6.881086e-04
187.05        	1.113747e-02	1.308459e-03	9.345821e-03	3.835304e-04	6.879061e-04
187.1         	1.089812e-02	1.309196e-03	9.347645e-03	3.829048e-04	6.875124e-04
187.15        	1.099914e-02	1.309764e-03	9.350098e-03	3.823119e-04	6.871660e-04
187.2         	1.071787e-02	1.310579e-03	9.351699e-03	3.817458e-04	6.871979e-04
187.25        	1.065592e-02	1.310950e-03	9.352239e-03	3.812053e-04	6.872816e-04
187.3         	1.077938e-02	1.311293e-03	9.352354e-03	3.806349e-04	6.871359e-04
187.35        	1.106469e-02	1.311633e-03	9.352482e-03	3.800805e-04	6.867840e-04
187.4         	1.076791e-02	1.312102e-03	9.352708e-03	3.795491e-04	6.864214e-04
187.45        	1.070121e-02	1.312908e-03	9.353522e-03	3.789759e-04	6.864274e-04
187.5         	1.077335e-02	1.313398e-03	9.355241e-03	3.784100e-04	6.867220e-04
187.55        	1.080073e-02	1.313834e-03	9.357713e-03	3.778072e-04	6.867934e-04
187.6         	1.095515e-02	1.314111e-03	9.359910e-03	3.772422e-04	6.865905e-04
187.65        	1.074303e-02	1.314343e-03	9.360741e-03	3.767045e-04	6.863414e-04
187.7         	1.068280e-02	1.314737e-03	9.360395e-03	3.761862e-04	6.861694e-04
187.75        	1.068660e-02	1.315216e-03	9.360117e-03	3.756679e-04	6.861296e-04
187.8         	1.071668e-02	1.315449e-03	9.359858e-03	3.751040e-04	6.860127e-04
187.85        	1.094427e-02	1.315786e-03	9.360577e-03	3.745217e-04	6.857908e-04
187.9         	1.100677e-02	1.316125e-03	9.361925e-03	3.739268e-04	6.857289e-04
187.95        	1.098675e-02	1.316397e-03	9.364543e-03	3.733893e-04	6.857411e-04
188           	1.078278e-02	1.316604e-03	9.366342e-03	3.728488e-04	6.858734e-04
188.05        	1.100206e-02	1.316714e-03	9.367292e-03	3.722976e-04	6.858551e-04
188.1         	1.071058e-02	1.316736e-03	9.366886e-03	3.717667e-04	6.855407e-04
188.15        	1.075943e-02	1.316843e-03	9.366513e-03	3.712015e-04	6.852424e-04
188.2         	1.072004e-02	1.316992e-03	9.366296e-03	3.706327e-04	6.850975e-04
188.25        	1.088545e-02	1.317287e-03	9.366642e-03	3.700611e-04	6.851490e-04
188.3         	1.075672e-02	1.317450e-03	9.367420e-03	3.695344e-04	6.851073e-04
188.35        	1.083183e-02	1.317613e-03	9.369864e-03	3.689969e-04	6.848933e-04
188.4         	1.113325e-02	1.317435e-03	9.372269e-03	3.684351e-04	6.848179e-04
188.45        	1.105208e-02	1.317543e-03	9.373434e-03	3.678686e-04	6.846445e-04
188.5         	1.069335e-02	1.317391e-03	9.372978e-03	3.673155e-04	6.845501e-04
188.55        	1.076775e-02	1.317376e-03	9.372027e-03	3.667977e-04	6.842777e-04
188.6         	1.057993e-02	1.317425e-03	9.371859e-03	3.662499e-04	6.839416e-04
188.65        	1.052693e-02	1.317319e-03	9.372209e-03	3.656775e-04	6.836810e-04
188.7         	1.056612e-02	1.317413e-03	9.373342e-03	3.651130e-04	6.834646e-04
188.75        	1.078949e-02	1.317352e-03	9.375566e-03	3.645286e-04	6.832495e-04
188.8         	1.093287e-02	1.317289e-03	9.377682e-03	3.639581e-04	6.830003e-04
188.85        	1.085700e-02	1.317164e-03	9.378812e-03	3.633981e-04	6.827246e-04
188.9         	1.089714e-02	1.316977e-03	9.378559e-03	3.628510e-04	6.823642e-04
188.95        	1.112524e-02	1.316562e-03	9.377647e-03	3.622837e-04	6.819471e-04
189           	1.068086e-02	1.316359e-03	9.377421e-03	3.616959e-04	6.816742e-04
189.05        	1.058618e-02	1.316422e-03	9.376966e-03	3.611633e-04	6.814092e-04
189.1         	1.080556e-02	1.316304e-03	9.377447e-03	3.606196e-04	6.809481e-04
189.15        	1.078722e-02	1.316181e-03	9.379440e-03	3.600358e-04	6.803976e-04
189.2         	1.074464e-02	1.316029e-03	9.381660e-03	3.594243e-04	6.798281e-04
189.25        	1.079068e-02	1.315671e-03	9.382825e-03	3.588025e-04	6.794896e-04
189.3         	1.098802e-02	1.315403e-03	9.382250e-03	3.582606e-04	6.791323e-04
189.35        	1.112894e-02	1.315056e-03	9.380940e-03	3.577231e-04	6.786104e-04
189.4         	1.071072e-02	1.314739e-03	9.380053e-03	3.571583e-04	6.780257e-04
189.45        	1.072072e-02	1.314513e-03	9.379911e-03	3.565505e-04	6.773573e-04
189.5         	1.068935e-02	1.314217e-03	9.380321e-03	3.559363e-04	6.767957e-04
189.55        	1.069017e-02	1.314026e-03	9.381942e-03	3.553705e-04	6.762564e-04
189.6         	1.090273e-02	1.313782e-03	9.383479e-03	3.548005e-04	6.755556e-04
189.65        	1.102767e-02	1.313636e-03	9.384489e-03	3.542027e-04	6.747883e-04
189.7         	1.079606e-02	1.313159e-03	9.384094e-03	3.535909e-04	6.740609e-04
189.75        	1.094597e-02	1.312570e-03	9.382863e-03	3.529574e-04	6.735251e-04
189.8         	1.084749e-02	1.312160e-03	9.381826e-03	3.523630e-04	6.729283e-04
189.85        	1.057493e-02	1.311863e-03	9.381111e-03	3.518226e-04	6.720349e-04
189.9         	1.056604e-02	1.311495e-03	9.381213e-03	3.512478e-04	6.709781e-04
189.95        	1.081347e-02	1.311128e-03	9.382637e-03	3.506146e-04	6.700016e-04
190           	1.070646e-02	1.310780e-03	9.384749e-03	3.499787e-04	6.693188e-04
190.05        	1.097979e-02	1.310465e-03	9.385396e-03	3.493476e-04	6.686401e-04
190.1         	1.113464e-02	1.310099e-03	9.384735e-03	3.487758e-04	6.676842e-04
190.15        	1.114594e-02	1.309573e-03	9.383363e-03	3.481869e-04	6.666780e-04
190.2         	1.089222e-02	1.309161e-03	9.382298e-03	3.475646e-04	6.656094e-04
190.25        	1.082009e-02	1.308751e-03	9.381422e-03	3.469490e-04	6.646128e-04
190.3         	1.074144e-02	1.308317e-03	9.381146e-03	3.463262e-04	6.635442e-04
190.35        	1.060084e-02	1.308276e-03	9.382056e-03	3.457131e-04	6.624127e-04
190.4         	1.067755e-02	1.308134e-03	9.383893e-03	3.451231e-04	6.613483e-04
190.45        	1.087596e-02	1.307820e-03	9.384959e-03	3.445005e-04	6.602422e-04
190.5         	1.097941e-02	1.307558e-03	9.384507e-03	3.438823e-04	6.591516e-04
190.55        	1.114276e-02	1.306988e-03	9.383162e-03	3.432531e-04	6.581175e-04
190.6         	1.110975e-02	1.306703e-03	9.381662e-03	3.426319e-04	6.568469e-04
190.65        	1.104726e-02	1.306381e-03	9.380772e-03	3.420258e-04	6.554715e-04
190.7         	1.066764e-02	1.306096e-03	9.380381e-03	3.414234e-04	6.541278e-04
190.75        	1.076672e-02	1.305929e-03	9.381293e-03	3.408170e-04	6.529480e-04
190.8         	1.083134e-02	1.305845e-03	9.383417e-03	3.401879e-04	6.518313e-04
190.85        	1.074238e-02	1.305759e-03	9.384612e-03	3.395522e-04	6.505840e-04
190.9         	1.090769e-02	1.305662e-03	9.384374e-03	3.389239e-04	6.491618e-04
190.95        	1.107565e-02	1.305242e-03	9.383732e-03	3.383546e-04	6.477935e-04
191           	1.097432e-02	1.304925e-03	9.382182e-03	3.377713e-04	6.465453e-04
191.05        	1.097111e-02	1.304577e-03	9.381001e-03	3.371485e-04	6.452596e-04
191.1         	1.081817e-02	1.304613e-03	9.380295e-03	3.365469e-04	6.438282e-04
191.15        	1.078138e-02	1.304544e-03	9.381629e-03	3.359270e-04	6.423747e-04
191.2         	1.053296e-02	1.304584e-03	9.384148e-03	3.353451e-04	6.409896e-04
191.25        	1.063301e-02	1.304576e-03	9.386094e-03	3.347699e-04	6.398891e-04
191.3         	1.082718e-02	1.304555e-03	9.386392e-03	3.341921e-04	6.387640e-04
191.35        	1.099432e-02	1.304412e-03	9.385590e-03	3.336363e-04	6.374573e-04
191.4         	1.099174e-02	1.304394e-03	9.384463e-03	3.330290e-04	6.359657e-04
191.45        	1.100469e-02	1.304200e-03	9.383611e-03	3.324523e-04	6.345697e-04
191.5         	1.092533e-02	1.304149e-03	9.383420e-03	3.319119e-04	6.335069e-04
191.55        	1.085716e-02	1.304535e-03	9.385223e-03	3.313635e-04	6.325837e-04
191.6         	1.068404e-02	1.305110e-03	9.388051e-03	3.308035e-04	6.316380e-04
191.65        	1.053387e-02	1.305621e-03	9.390324e-03	3.302146e-04	6.304703e-04
191.7         	1.062829e-02	1.305939e-03	9.391319e-03	3.296657e-04	6.292488e-04
191.75        	1.089245e-02	1.306112e-03	9.391355e-03	3.291765e-04	6.282428e-04
191.8         	1.092315e-02	1.306473e-03	9.390574e-03	3.286824e-04	6.273842e-04
